FUENCARRAL-EL PARDO,VIERNES,AUTOBUS-AUTOCAR,CONDUCTOR,14,1.705E-7
VILLA DE VALLECAS,MARTES,AUTO-TAXI,CONDUCTOR,5,6.09E-8
MORATALAZ,JUEVES,NO ASIGNADO,PEATON,56,6.819E-7
MORATALAZ,MARTES,NO ASIGNADO,PEATON,46,5.601E-7
USERA,VIERNES,BICICLETA,CONDUCTOR,17,2.070E-7
PUENTE DE VALLECAS,VIERNES,TURISMO,PEATON,1,1.22E-8
TETUAN,VIERNES,VARIOS,CONDUCTOR,11,1.339E-7
VILLA DE VALLECAS,LUNES,TURISMO,VIAJERO,7,8.52E-8
HORTALEZA,DOMINGO,NO ASIGNADO,PEATON,22,2.679E-7
MONCLOA-ARAVACA,DOMINGO,AUTO-TAXI,VIAJERO,8,9.74E-8
CARABANCHEL,DOMINGO,AUTO-TAXI,VIAJERO,13,1.583E-7
CIUDAD LINEAL,DOMINGO,CAMION,VIAJERO,1,1.22E-8
VILLA DE VALLECAS,LUNES,FURGONETA,VIAJERO,5,6.09E-8
VICALVARO,MARTES,CAMION,CONDUCTOR,2,2.44E-8
LATINA,VIERNES,BICICLETA,VIAJERO,1,1.22E-8
PUENTE DE VALLECAS,DOMINGO,NO ASIGNADO,TESTIGO,163,0.0000019848
MONCLOA-ARAVACA,DOMINGO,NO ASIGNADO,PEATON,42,5.114E-7
CARABANCHEL,LUNES,CAMION,VIAJERO,4,4.87E-8
SALAMANCA,MARTES,NO ASIGNADO,PEATON,123,0.0000014977
VICALVARO,MIERCOLES,FURGONETA,CONDUCTOR,16,1.948E-7
RETIRO,LUNES,TURISMO,VIAJERO,189,0.0000023014
CENTRO,VIERNES,AUTO-TAXI,VIAJERO,28,3.409E-7
CIUDAD LINEAL,MIERCOLES,VARIOS,CONDUCTOR,16,1.948E-7
SAN BLAS,VIERNES,BICICLETA,VIAJERO,2,2.44E-8
SAN BLAS,LUNES,BICICLETA,CONDUCTOR,30,3.653E-7
CENTRO,MIERCOLES,AUTO-TAXI,VIAJERO,24,2.922E-7
FUENCARRAL-EL PARDO,SABADO,VARIOS,VIAJERO,4,4.87E-8
VILLA DE VALLECAS,MIERCOLES,VARIOS,VIAJERO,1,1.22E-8
VILLA DE VALLECAS,JUEVES,AUTOBUS-AUTOCAR,CONDUCTOR,4,4.87E-8
USERA,DOMINGO,CICLOMOTOR,VIAJERO,1,1.22E-8
CIUDAD LINEAL,JUEVES,NO ASIGNADO,VIAJERO,1,1.22E-8
MORATALAZ,JUEVES,VARIOS,VIAJERO,4,4.87E-8
VILLA DE VALLECAS,VIERNES,AUTOBUS-AUTOCAR,CONDUCTOR,6,7.31E-8
MONCLOA-ARAVACA,LUNES,NO ASIGNADO,TESTIGO,178,0.0000021674
USERA,MIERCOLES,AUTO-TAXI,CONDUCTOR,8,9.74E-8
CENTRO,VIERNES,MOTOCICLETA,TESTIGO,1,1.22E-8
ARGANZUELA,DOMINGO,MOTOCICLETA,VIAJERO,27,3.288E-7
RETIRO,JUEVES,CAMION,VIAJERO,2,2.44E-8
PUENTE DE VALLECAS,JUEVES,VARIOS,CONDUCTOR,20,2.435E-7
USERA,JUEVES,FURGONETA,VIAJERO,13,1.583E-7
LATINA,SABADO,NO ASIGNADO,VIAJERO,5,6.09E-8
PUENTE DE VALLECAS,DOMINGO,AUTO-TAXI,VIAJERO,7,8.52E-8
HORTALEZA,VIERNES,AUTO-TAXI,VIAJERO,4,4.87E-8
VILLAVERDE,DOMINGO,TURISMO,TESTIGO,1,1.22E-8
VILLA DE VALLECAS,MIERCOLES,CICLOMOTOR,VIAJERO,1,1.22E-8
RETIRO,LUNES,TURISMO,CONDUCTOR,599,0.0000072938
PUENTE DE VALLECAS,VIERNES,MOTOCICLETA,CONDUCTOR,174,0.0000021187
CHAMARTIN,LUNES,NO ASIGNADO,TESTIGO,333,0.0000040548
CHAMBERI,DOMINGO,AMBULANCIA,CONDUCTOR,1,1.22E-8
RETIRO,MIERCOLES,NO ASIGNADO,PEATON,77,9.376E-7
PUENTE DE VALLECAS,MIERCOLES,CICLOMOTOR,CONDUCTOR,42,5.114E-7
CHAMARTIN,VIERNES,CAMION,VIAJERO,4,4.87E-8
CHAMBERI,SABADO,CAMION,CONDUCTOR,9,1.096E-7
MORATALAZ,MARTES,CICLOMOTOR,CONDUCTOR,16,1.948E-7
VILLAVERDE,VIERNES,TURISMO,TESTIGO,1,1.22E-8
VILLA DE VALLECAS,MIERCOLES,CAMION,CONDUCTOR,4,4.87E-8
USERA,VIERNES,FURGONETA,VIAJERO,9,1.096E-7
HORTALEZA,DOMINGO,AUTOBUS-AUTOCAR,CONDUCTOR,8,9.74E-8
MONCLOA-ARAVACA,MARTES,AMBULANCIA,VIAJERO,3,3.65E-8
SAN BLAS,MIERCOLES,TURISMO,CONDUCTOR,652,0.0000079391
CENTRO,MIERCOLES,TURISMO,CONDUCTOR,608,0.0000074033
VICALVARO,MARTES,MOTOCICLETA,CONDUCTOR,41,4.992E-7
ARGANZUELA,MIERCOLES,NO ASIGNADO,PEATON,100,0.0000012177
RETIRO,SABADO,FURGONETA,CONDUCTOR,21,2.557E-7
CENTRO,SABADO,CICLOMOTOR,CONDUCTOR,48,5.845E-7
HORTALEZA,JUEVES,BICICLETA,CONDUCTOR,48,5.845E-7
TETUAN,LUNES,NO ASIGNADO,PEATON,106,0.0000012907
CHAMBERI,MARTES,AUTOBUS-AUTOCAR,VIAJERO,26,3.166E-7
CHAMARTIN,MIERCOLES,FURGONETA,VIAJERO,16,1.948E-7
CARABANCHEL,MARTES,AUTO-TAXI,VIAJERO,4,4.87E-8
VILLA DE VALLECAS,VIERNES,FURGONETA,VIAJERO,10,1.218E-7
RETIRO,MARTES,FURGONETA,VIAJERO,6,7.31E-8
SALAMANCA,MIERCOLES,AMBULANCIA,VIAJERO,5,6.09E-8
SAN BLAS,JUEVES,AUTOBUS-AUTOCAR,CONDUCTOR,19,2.314E-7
FUENCARRAL-EL PARDO,MARTES,CAMION,CONDUCTOR,12,1.461E-7
CARABANCHEL,DOMINGO,FURGONETA,VIAJERO,20,2.435E-7
SAN BLAS,MIERCOLES,AUTO-TAXI,CONDUCTOR,22,2.679E-7
SALAMANCA,JUEVES,FURGONETA,CONDUCTOR,91,0.0000011081
ARGANZUELA,MARTES,VARIOS,VIAJERO,4,4.87E-8
HORTALEZA,VIERNES,TURISMO,VIAJERO,134,0.0000016317
VICALVARO,VIERNES,CICLOMOTOR,CONDUCTOR,15,1.826E-7
PUENTE DE VALLECAS,VIERNES,CICLOMOTOR,VIAJERO,1,1.22E-8
MONCLOA-ARAVACA,SABADO,FURGONETA,VIAJERO,5,6.09E-8
VILLAVERDE,MARTES,CAMION,VIAJERO,2,2.44E-8
TETUAN,MIERCOLES,CAMION,VIAJERO,3,3.65E-8
VILLAVERDE,MARTES,CICLOMOTOR,VIAJERO,1,1.22E-8
RETIRO,LUNES,CAMION,VIAJERO,2,2.44E-8
CENTRO,MIERCOLES,AUTOBUS-AUTOCAR,TESTIGO,3,3.65E-8
SALAMANCA,MIERCOLES,MOTOCICLETA,CONDUCTOR,540,0.0000065753
CHAMBERI,JUEVES,TURISMO,CONDUCTOR,634,0.0000077199
CHAMARTIN,JUEVES,MOTOCICLETA,CONDUCTOR,496,0.0000060396
MORATALAZ,MARTES,NO ASIGNADO,TESTIGO,98,0.0000011933
RETIRO,JUEVES,CICLOMOTOR,CONDUCTOR,39,4.749E-7
RETIRO,DOMINGO,AUTOBUS-AUTOCAR,VIAJERO,16,1.948E-7
SALAMANCA,VIERNES,AUTO-TAXI,CONDUCTOR,129,0.0000015708
PUENTE DE VALLECAS,DOMINGO,FURGONETA,CONDUCTOR,44,5.358E-7
VILLAVERDE,VIERNES,FURGONETA,VIAJERO,14,1.705E-7
RETIRO,SABADO,AUTOBUS-AUTOCAR,CONDUCTOR,17,2.070E-7
VICALVARO,MIERCOLES,VARIOS,CONDUCTOR,4,4.87E-8
FUENCARRAL-EL PARDO,SABADO,CICLOMOTOR,VIAJERO,1,1.22E-8
USERA,SABADO,AMBULANCIA,VIAJERO,2,2.44E-8
CARABANCHEL,SABADO,TURISMO,CONDUCTOR,823,0.0000100213
MORATALAZ,JUEVES,TURISMO,CONDUCTOR,388,0.0000047245
ARGANZUELA,SABADO,VARIOS,VIAJERO,6,7.31E-8
LATINA,DOMINGO,MOTOCICLETA,CONDUCTOR,73,8.889E-7
MORATALAZ,MARTES,CAMION,VIAJERO,4,4.87E-8
CARABANCHEL,DOMINGO,AUTO-TAXI,CONDUCTOR,19,2.314E-7
VILLAVERDE,LUNES,FURGONETA,VIAJERO,19,2.314E-7
BARAJAS,LUNES,MOTOCICLETA,CONDUCTOR,37,4.505E-7
CIUDAD LINEAL,MIERCOLES,FURGONETA,VIAJERO,26,3.166E-7
BARAJAS,JUEVES,AUTO-TAXI,VIAJERO,8,9.74E-8
VILLA DE VALLECAS,VIERNES,CAMION,CONDUCTOR,3,3.65E-8
VILLAVERDE,MARTES,AUTOBUS-AUTOCAR,VIAJERO,16,1.948E-7
HORTALEZA,VIERNES,CICLOMOTOR,VIAJERO,2,2.44E-8
ARGANZUELA,SABADO,AUTOBUS-AUTOCAR,VIAJERO,18,2.192E-7
CHAMBERI,MARTES,AMBULANCIA,VIAJERO,4,4.87E-8
PUENTE DE VALLECAS,DOMINGO,TURISMO,VIAJERO,440,0.0000053577
CIUDAD LINEAL,JUEVES,TURISMO,CONDUCTOR,836,0.0000101796
CHAMARTIN,LUNES,NO ASIGNADO,PEATON,110,0.0000013394
MONCLOA-ARAVACA,LUNES,NO ASIGNADO,PEATON,75,9.132E-7
CENTRO,LUNES,AUTO-TAXI,CONDUCTOR,80,9.741E-7
ARGANZUELA,JUEVES,CAMION,CONDUCTOR,18,2.192E-7
CHAMBERI,SABADO,BICICLETA,CONDUCTOR,34,4.140E-7
LATINA,SABADO,VARIOS,CONDUCTOR,7,8.52E-8
BARAJAS,VIERNES,AUTOBUS-AUTOCAR,VIAJERO,10,1.218E-7
BARAJAS,LUNES,CICLOMOTOR,VIAJERO,1,1.22E-8
LATINA,JUEVES,FURGONETA,VIAJERO,13,1.583E-7
BARAJAS,SABADO,MOTOCICLETA,CONDUCTOR,20,2.435E-7
USERA,DOMINGO,CAMION,VIAJERO,1,1.22E-8
LATINA,JUEVES,VARIOS,VIAJERO,2,2.44E-8
SALAMANCA,MIERCOLES,AMBULANCIA,CONDUCTOR,4,4.87E-8
CARABANCHEL,SABADO,AMBULANCIA,VIAJERO,4,4.87E-8
BARAJAS,VIERNES,NO ASIGNADO,VIAJERO,1,1.22E-8
ARGANZUELA,LUNES,VEH.3 RUEDAS,CONDUCTOR,1,1.22E-8
CHAMARTIN,MARTES,NO ASIGNADO,TESTIGO,383,0.0000046636
MORATALAZ,JUEVES,MOTOCICLETA,CONDUCTOR,113,0.0000013760
CHAMARTIN,SABADO,MOTOCICLETA,VIAJERO,43,5.236E-7
HORTALEZA,JUEVES,TURISMO,VIAJERO,123,0.0000014977
VILLA DE VALLECAS,MARTES,CICLOMOTOR,CONDUCTOR,11,1.339E-7
VICALVARO,MIERCOLES,TURISMO,CONDUCTOR,201,0.0000024475
CHAMBERI,JUEVES,CICLOMOTOR,CONDUCTOR,47,5.723E-7
FUENCARRAL-EL PARDO,MIERCOLES,FURGONETA,VIAJERO,22,2.679E-7
CENTRO,JUEVES,VARIOS,VIAJERO,7,8.52E-8
CARABANCHEL,JUEVES,AUTOBUS-AUTOCAR,CONDUCTOR,28,3.409E-7
SALAMANCA,VIERNES,AUTO-TAXI,TESTIGO,1,1.22E-8
HORTALEZA,MIERCOLES,AUTOBUS-AUTOCAR,CONDUCTOR,9,1.096E-7
CHAMBERI,MIERCOLES,FURGONETA,VIAJERO,8,9.74E-8
VILLAVERDE,LUNES,VARIOS,CONDUCTOR,4,4.87E-8
BARAJAS,DOMINGO,MOTOCICLETA,CONDUCTOR,14,1.705E-7
SALAMANCA,VIERNES,TURISMO,VIAJERO,311,0.0000037869
PUENTE DE VALLECAS,SABADO,TURISMO,VIAJERO,371,0.0000045175
TETUAN,SABADO,FURGONETA,CONDUCTOR,25,3.044E-7
FUENCARRAL-EL PARDO,JUEVES,FURGONETA,CONDUCTOR,46,5.601E-7
CARABANCHEL,LUNES,AUTOBUS-AUTOCAR,VIAJERO,23,2.801E-7
SAN BLAS,VIERNES,NO ASIGNADO,VIAJERO,2,2.44E-8
VILLAVERDE,SABADO,BICICLETA,CONDUCTOR,13,1.583E-7
VILLA DE VALLECAS,JUEVES,AUTOBUS-AUTOCAR,VIAJERO,1,1.22E-8
USERA,SABADO,AUTOBUS-AUTOCAR,VIAJERO,17,2.070E-7
PUENTE DE VALLECAS,MARTES,VARIOS,VIAJERO,15,1.826E-7
CENTRO,MARTES,CICLOMOTOR,VIAJERO,4,4.87E-8
MONCLOA-ARAVACA,MARTES,CAMION,VIAJERO,1,1.22E-8
LATINA,LUNES,CAMION,VIAJERO,2,2.44E-8
CARABANCHEL,SABADO,TURISMO,VIAJERO,428,0.0000052116
CIUDAD LINEAL,JUEVES,MOTOCICLETA,CONDUCTOR,279,0.0000033973
CHAMBERI,MIERCOLES,AUTOBUS-AUTOCAR,CONDUCTOR,14,1.705E-7
ARGANZUELA,VIERNES,TURISMO,VIAJERO,298,0.0000036286
HORTALEZA,VIERNES,TURISMO,CONDUCTOR,563,0.0000068554
CENTRO,LUNES,AUTOBUS-AUTOCAR,CONDUCTOR,36,4.384E-7
LATINA,SABADO,NO ASIGNADO,TESTIGO,168,0.0000020457
CHAMARTIN,DOMINGO,MOTOCICLETA,CONDUCTOR,142,0.0000017291
ARGANZUELA,DOMINGO,FURGONETA,CONDUCTOR,16,1.948E-7
VILLAVERDE,DOMINGO,MOTOCICLETA,VIAJERO,3,3.65E-8
MORATALAZ,MARTES,AUTO-TAXI,VIAJERO,6,7.31E-8
MONCLOA-ARAVACA,LUNES,AMBULANCIA,VIAJERO,5,6.09E-8
HORTALEZA,MARTES,FURGONETA,VIAJERO,2,2.44E-8
VILLA DE VALLECAS,JUEVES,FURGONETA,VIAJERO,2,2.44E-8
VILLAVERDE,LUNES,AMBULANCIA,CONDUCTOR,1,1.22E-8
CHAMBERI,MIERCOLES,NO ASIGNADO,PEATON,137,0.0000016682
MORATALAZ,LUNES,TURISMO,CONDUCTOR,436,0.0000053090
VILLA DE VALLECAS,SABADO,CICLOMOTOR,CONDUCTOR,17,2.070E-7
MONCLOA-ARAVACA,MIERCOLES,AMBULANCIA,VIAJERO,2,2.44E-8
PUENTE DE VALLECAS,SABADO,BICICLETA,CONDUCTOR,38,4.627E-7
CIUDAD LINEAL,LUNES,BICICLETA,CONDUCTOR,31,3.775E-7
BARAJAS,MARTES,AUTOBUS-AUTOCAR,CONDUCTOR,6,7.31E-8
VILLAVERDE,JUEVES,AMBULANCIA,CONDUCTOR,3,3.65E-8
PUENTE DE VALLECAS,MARTES,CICLOMOTOR,VIAJERO,1,1.22E-8
CARABANCHEL,JUEVES,CAMION,VIAJERO,1,1.22E-8
VILLAVERDE,MIERCOLES,TURISMO,CONDUCTOR,387,0.0000047123
MONCLOA-ARAVACA,JUEVES,TURISMO,CONDUCTOR,802,0.0000097656
CARABANCHEL,JUEVES,NO ASIGNADO,PEATON,151,0.0000018387
MORATALAZ,LUNES,NO ASIGNADO,PEATON,48,5.845E-7
LATINA,LUNES,CICLOMOTOR,CONDUCTOR,23,2.801E-7
PUENTE DE VALLECAS,MIERCOLES,FURGONETA,CONDUCTOR,83,0.0000010107
USERA,SABADO,CICLOMOTOR,CONDUCTOR,24,2.922E-7
TETUAN,MIERCOLES,BICICLETA,CONDUCTOR,39,4.749E-7
MONCLOA-ARAVACA,DOMINGO,CAMION,CONDUCTOR,4,4.87E-8
MORATALAZ,MARTES,VARIOS,CONDUCTOR,3,3.65E-8
VILLA DE VALLECAS,MARTES,BICICLETA,CONDUCTOR,15,1.826E-7
SAN BLAS,SABADO,AUTO-TAXI,VIAJERO,1,1.22E-8
CARABANCHEL,SABADO,CAMION,VIAJERO,2,2.44E-8
VICALVARO,LUNES,AUTO-TAXI,CONDUCTOR,3,3.65E-8
BARAJAS,JUEVES,CICLOMOTOR,CONDUCTOR,11,1.339E-7
TETUAN,MARTES,CICLOMOTOR,CONDUCTOR,57,6.941E-7
CARABANCHEL,VIERNES,MOTOCICLETA,CONDUCTOR,203,0.0000024718
VILLAVERDE,MIERCOLES,MOTOCICLETA,VIAJERO,2,2.44E-8
HORTALEZA,VIERNES,AUTO-TAXI,CONDUCTOR,12,1.461E-7
USERA,MIERCOLES,CAMION,VIAJERO,1,1.22E-8
TETUAN,MARTES,AUTOBUS-AUTOCAR,VIAJERO,20,2.435E-7
CENTRO,MIERCOLES,CAMION,VIAJERO,3,3.65E-8
TETUAN,MIERCOLES,CICLOMOTOR,CONDUCTOR,56,6.819E-7
MONCLOA-ARAVACA,MIERCOLES,CICLOMOTOR,VIAJERO,5,6.09E-8
CENTRO,JUEVES,AMBULANCIA,CONDUCTOR,1,1.22E-8
CHAMBERI,VIERNES,AMBULANCIA,CONDUCTOR,6,7.31E-8
CENTRO,VIERNES,CICLOMOTOR,VIAJERO,11,1.339E-7
VILLAVERDE,JUEVES,CICLOMOTOR,VIAJERO,2,2.44E-8
RETIRO,MARTES,VARIOS,CONDUCTOR,11,1.339E-7
SALAMANCA,VIERNES,AMBULANCIA,CONDUCTOR,3,3.65E-8
CHAMARTIN,VIERNES,VEH.3 RUEDAS,CONDUCTOR,1,1.22E-8
CHAMARTIN,MARTES,AMBULANCIA,TESTIGO,1,1.22E-8
CIUDAD LINEAL,LUNES,TURISMO,CONDUCTOR,901,0.0000109711
PUENTE DE VALLECAS,MIERCOLES,TURISMO,VIAJERO,358,0.0000043592
LATINA,JUEVES,TURISMO,VIAJERO,223,0.0000027154
CARABANCHEL,SABADO,NO ASIGNADO,PEATON,124,0.0000015099
CENTRO,SABADO,NO ASIGNADO,PEATON,196,0.0000023866
SALAMANCA,LUNES,NO ASIGNADO,TESTIGO,306,0.0000037260
PUENTE DE VALLECAS,LUNES,FURGONETA,VIAJERO,26,3.166E-7
ARGANZUELA,LUNES,AUTOBUS-AUTOCAR,CONDUCTOR,33,4.018E-7
CIUDAD LINEAL,MARTES,AUTOBUS-AUTOCAR,CONDUCTOR,25,3.044E-7
CHAMARTIN,DOMINGO,FURGONETA,CONDUCTOR,12,1.461E-7
BARAJAS,JUEVES,CAMION,CONDUCTOR,5,6.09E-8
VILLA DE VALLECAS,JUEVES,CAMION,CONDUCTOR,22,2.679E-7
TETUAN,SABADO,NO ASIGNADO,VIAJERO,2,2.44E-8
VILLA DE VALLECAS,DOMINGO,BICICLETA,CONDUCTOR,2,2.44E-8
FUENCARRAL-EL PARDO,JUEVES,AMBULANCIA,VIAJERO,3,3.65E-8
MONCLOA-ARAVACA,SABADO,AUTOBUS-AUTOCAR,VIAJERO,4,4.87E-8
MONCLOA-ARAVACA,DOMINGO,AMBULANCIA,VIAJERO,3,3.65E-8
PUENTE DE VALLECAS,LUNES,NO ASIGNADO,TESTIGO,228,0.0000027763
FUENCARRAL-EL PARDO,JUEVES,TURISMO,CONDUCTOR,854,0.0000103988
RETIRO,MARTES,TURISMO,VIAJERO,193,0.0000023501
SAN BLAS,MIERCOLES,AUTOBUS-AUTOCAR,CONDUCTOR,20,2.435E-7
BARAJAS,SABADO,FURGONETA,CONDUCTOR,6,7.31E-8
SALAMANCA,LUNES,BICICLETA,CONDUCTOR,40,4.871E-7
SALAMANCA,LUNES,VARIOS,CONDUCTOR,11,1.339E-7
VILLAVERDE,SABADO,AUTOBUS-AUTOCAR,CONDUCTOR,7,8.52E-8
VILLAVERDE,MIERCOLES,CAMION,CONDUCTOR,10,1.218E-7
VILLAVERDE,VIERNES,FURGONETA,CONDUCTOR,53,6.454E-7
PUENTE DE VALLECAS,LUNES,AUTOBUS-AUTOCAR,CONDUCTOR,28,3.409E-7
LATINA,JUEVES,MOTOCICLETA,VIAJERO,16,1.948E-7
SAN BLAS,MIERCOLES,NO ASIGNADO,VIAJERO,1,1.22E-8
RETIRO,SABADO,AUTOBUS-AUTOCAR,VIAJERO,17,2.070E-7
CHAMARTIN,DOMINGO,CAMION,CONDUCTOR,3,3.65E-8
SAN BLAS,DOMINGO,AUTO-TAXI,CONDUCTOR,15,1.826E-7
CHAMARTIN,MIERCOLES,CICLOMOTOR,VIAJERO,5,6.09E-8
MONCLOA-ARAVACA,VIERNES,FURGONETA,VIAJERO,11,1.339E-7
ARGANZUELA,JUEVES,AMBULANCIA,VIAJERO,1,1.22E-8
SALAMANCA,DOMINGO,NO ASIGNADO,VIAJERO,2,2.44E-8
SAN BLAS,VIERNES,TURISMO,VIAJERO,274,0.0000033364
LATINA,MIERCOLES,MOTOCICLETA,VIAJERO,8,9.74E-8
PUENTE DE VALLECAS,VIERNES,AUTO-TAXI,VIAJERO,11,1.339E-7
USERA,SABADO,VARIOS,VIAJERO,11,1.339E-7
CHAMBERI,VIERNES,BICICLETA,CONDUCTOR,52,6.332E-7
CARABANCHEL,DOMINGO,NO ASIGNADO,VIAJERO,2,2.44E-8
PUENTE DE VALLECAS,SABADO,VARIOS,VIAJERO,3,3.65E-8
VILLA DE VALLECAS,JUEVES,FURGONETA,VIAJERO,1,1.22E-8
CARABANCHEL,MIERCOLES,AUTO-TAXI,VIAJERO,6,7.31E-8
SAN BLAS,JUEVES,CAMION,CONDUCTOR,13,1.583E-7
SAN BLAS,DOMINGO,FURGONETA,VIAJERO,13,1.583E-7
LATINA,MARTES,VARIOS,VIAJERO,1,1.22E-8
MORATALAZ,DOMINGO,AUTO-TAXI,VIAJERO,4,4.87E-8
CENTRO,MARTES,BICICLETA,VIAJERO,1,1.22E-8
CARABANCHEL,LUNES,TURISMO,VIAJERO,260,0.0000031659
ARGANZUELA,SABADO,CICLOMOTOR,VIAJERO,3,3.65E-8
RETIRO,VIERNES,AUTO-TAXI,CONDUCTOR,93,0.0000011324
HORTALEZA,MIERCOLES,VARIOS,VIAJERO,4,4.87E-8
CHAMARTIN,JUEVES,BICICLETA,CONDUCTOR,33,4.018E-7
VILLAVERDE,SABADO,MOTOCICLETA,VIAJERO,3,3.65E-8
MORATALAZ,MIERCOLES,CAMION,CONDUCTOR,13,1.583E-7
VILLAVERDE,MARTES,FURGONETA,CONDUCTOR,39,4.749E-7
MONCLOA-ARAVACA,SABADO,CICLOMOTOR,VIAJERO,2,2.44E-8
CIUDAD LINEAL,DOMINGO,AUTOBUS-AUTOCAR,VIAJERO,26,3.166E-7
RETIRO,MARTES,CAMION,VIAJERO,1,1.22E-8
CARABANCHEL,MARTES,FURGONETA,CONDUCTOR,77,9.376E-7
CHAMARTIN,MIERCOLES,NO ASIGNADO,TESTIGO,370,0.0000045053
CHAMARTIN,JUEVES,NO ASIGNADO,PEATON,119,0.0000014490
CARABANCHEL,VIERNES,NO ASIGNADO,TESTIGO,237,0.0000028858
FUENCARRAL-EL PARDO,VIERNES,NO ASIGNADO,PEATON,104,0.0000012664
SAN BLAS,LUNES,NO ASIGNADO,PEATON,124,0.0000015099
MORATALAZ,DOMINGO,VARIOS,CONDUCTOR,4,4.87E-8
USERA,JUEVES,BICICLETA,CONDUCTOR,27,3.288E-7
CHAMBERI,DOMINGO,AUTO-TAXI,CONDUCTOR,65,7.915E-7
CENTRO,SABADO,VARIOS,CONDUCTOR,9,1.096E-7
ARGANZUELA,DOMINGO,AUTO-TAXI,VIAJERO,24,2.922E-7
FUENCARRAL-EL PARDO,JUEVES,BICICLETA,CONDUCTOR,42,5.114E-7
VILLAVERDE,DOMINGO,FURGONETA,CONDUCTOR,24,2.922E-7
SAN BLAS,LUNES,CICLOMOTOR,VIAJERO,5,6.09E-8
TETUAN,MIERCOLES,MOTOCICLETA,TESTIGO,1,1.22E-8
RETIRO,VIERNES,CICLOMOTOR,VIAJERO,2,2.44E-8
VILLAVERDE,MIERCOLES,AMBULANCIA,CONDUCTOR,1,1.22E-8
CHAMARTIN,DOMINGO,VARIOS,VIAJERO,3,3.65E-8
VICALVARO,MARTES,MOTOCICLETA,VIAJERO,3,3.65E-8
CIUDAD LINEAL,LUNES,BICICLETA,VIAJERO,2,2.44E-8
RETIRO,DOMINGO,AUTO-TAXI,CONDUCTOR,61,7.428E-7
PUENTE DE VALLECAS,LUNES,TURISMO,VIAJERO,363,0.0000044201
VILLAVERDE,MIERCOLES,AUTO-TAXI,CONDUCTOR,4,4.87E-8
CIUDAD LINEAL,DOMINGO,CICLOMOTOR,CONDUCTOR,39,4.749E-7
CHAMBERI,VIERNES,MOTOCICLETA,VIAJERO,33,4.018E-7
CHAMBERI,MIERCOLES,FURGONETA,CONDUCTOR,54,6.575E-7
USERA,MARTES,AUTO-TAXI,CONDUCTOR,11,1.339E-7
CHAMBERI,MIERCOLES,CAMION,CONDUCTOR,23,2.801E-7
VILLAVERDE,SABADO,CAMION,CONDUCTOR,2,2.44E-8
VILLAVERDE,VIERNES,AUTOBUS-AUTOCAR,CONDUCTOR,13,1.583E-7
TETUAN,DOMINGO,MOTOCICLETA,VIAJERO,18,2.192E-7
CIUDAD LINEAL,SABADO,CAMION,VIAJERO,2,2.44E-8
TETUAN,DOMINGO,NO ASIGNADO,VIAJERO,2,2.44E-8
PUENTE DE VALLECAS,VIERNES,CAMION,CONDUCTOR,28,3.409E-7
CHAMBERI,LUNES,TURISMO,TESTIGO,3,3.65E-8
CHAMARTIN,JUEVES,CICLOMOTOR,CONDUCTOR,69,8.402E-7
TETUAN,LUNES,FURGONETA,CONDUCTOR,63,7.671E-7
FUENCARRAL-EL PARDO,LUNES,NO ASIGNADO,TESTIGO,221,0.0000026910
CENTRO,JUEVES,AUTO-TAXI,VIAJERO,30,3.653E-7
HORTALEZA,JUEVES,AMBULANCIA,CONDUCTOR,1,1.22E-8
SAN BLAS,DOMINGO,TURISMO,VIAJERO,245,0.0000029833
CENTRO,SABADO,NO ASIGNADO,TESTIGO,359,0.0000043714
SALAMANCA,VIERNES,CAMION,CONDUCTOR,31,3.775E-7
CENTRO,MIERCOLES,CAMION,CONDUCTOR,28,3.409E-7
CENTRO,JUEVES,CICLOMOTOR,CONDUCTOR,58,7.062E-7
FUENCARRAL-EL PARDO,MARTES,MOTOCICLETA,VIAJERO,11,1.339E-7
CARABANCHEL,DOMINGO,VARIOS,CONDUCTOR,18,2.192E-7
ARGANZUELA,JUEVES,BICICLETA,CONDUCTOR,34,4.140E-7
MORATALAZ,VIERNES,MOTOCICLETA,VIAJERO,6,7.31E-8
USERA,DOMINGO,AMBULANCIA,VIAJERO,2,2.44E-8
MORATALAZ,SABADO,TURISMO,TESTIGO,1,1.22E-8
TETUAN,JUEVES,FURGONETA,CONDUCTOR,66,8.037E-7
TETUAN,JUEVES,TURISMO,VIAJERO,184,0.0000022405
CHAMBERI,LUNES,TURISMO,CONDUCTOR,557,0.0000067823
CENTRO,LUNES,NO ASIGNADO,TESTIGO,345,0.0000042009
CIUDAD LINEAL,MARTES,AUTO-TAXI,VIAJERO,14,1.705E-7
MONCLOA-ARAVACA,VIERNES,TURISMO,VIAJERO,279,0.0000033973
MONCLOA-ARAVACA,VIERNES,AUTOBUS-AUTOCAR,CONDUCTOR,29,3.531E-7
CHAMARTIN,LUNES,CICLOMOTOR,CONDUCTOR,50,6.088E-7
CHAMBERI,JUEVES,BICICLETA,CONDUCTOR,34,4.140E-7
VICALVARO,SABADO,VARIOS,CONDUCTOR,2,2.44E-8
MONCLOA-ARAVACA,SABADO,MOTOCICLETA,VIAJERO,23,2.801E-7
VILLA DE VALLECAS,VIERNES,TURISMO,VIAJERO,19,2.314E-7
VILLA DE VALLECAS,SABADO,NO ASIGNADO,TESTIGO,14,1.705E-7
